label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
close,0.3996105492115021,1.002288579940796,-3.136745760912163e-07,0.45417067408561707,0.964378297328949,-0.024837961420416832,0.5002140998840332,0.9171391129493713,-0.04386865347623825,0.525687575340271,0.8527225852012634,-0.0614282563328743,0.5048596262931824,0.8098745346069336,-0.07332924753427505,0.46112051606178284,0.7558841109275818,-0.02832634188234806,0.48858919739723206,0.7424886226654053,-0.056524474173784256,0.4844532310962677,0.8290137052536011,-0.06716310232877731,0.46945250034332275,0.8574239611625671,-0.07131507992744446,0.41965150833129883,0.7470921874046326,-0.03029305301606655,0.45003193616867065,0.7728440165519714,-0.0635964497923851,0.44894468784332275,0.8765120506286621,-0.07157929986715317,0.4377647638320923,0.8827482461929321,-0.07217688858509064,0.38358834385871887,0.7669772505760193,-0.03465329110622406,0.4154267907142639,0.812025785446167,-0.06423798203468323,0.4171510636806488,0.8931517601013184,-0.056528765708208084,0.40349191427230835,0.8928954005241394,-0.046192366629838943,0.35020124912261963,0.7969315648078918,-0.041209373623132706,0.3786551058292389,0.8424926996231079,-0.05700056254863739,0.3886166512966156,0.8977341651916504,-0.048237793147563934,0.3789137303829193,0.8992267847061157,-0.03806281462311745
close,0.43665164709091187,0.9923588633537292,-3.760090123705595e-07,0.4884212017059326,0.9625760316848755,-0.024833258241415024,0.5333512425422668,0.9089071750640869,-0.042881209403276443,0.5612733960151672,0.8484793901443481,-0.05954213812947273,0.5465336441993713,0.7940813302993774,-0.07139551639556885,0.49741339683532715,0.7369167804718018,-0.0297683198004961,0.5284963250160217,0.7293001413345337,-0.05842982977628708,0.5212095379829407,0.8118362426757812,-0.06873627007007599,0.5035685896873474,0.8378305435180664,-0.0723106861114502,0.456809401512146,0.7242195010185242,-0.032090943306684494,0.4913898706436157,0.7533349394798279,-0.062811940908432,0.48429784178733826,0.8564709424972534,-0.06834792345762253,0.4681931436061859,0.8577847480773926,-0.0671396255493164,0.4188959300518036,0.7408301830291748,-0.037063684314489365,0.45366182923316956,0.784991979598999,-0.06771792471408844,0.45033636689186096,0.8719872236251831,-0.059639640152454376,0.43327054381370544,0.8688815236091614,-0.048671871423721313,0.38231199979782104,0.7729907035827637,-0.04388996586203575,0.413396418094635,0.8121410012245178,-0.06299799680709839,0.42058855295181274,0.8725495934486389,-0.05440917983651161,0.40803664922714233,0.876035749912262,-0.04360947757959366
close,0.44761019945144653,0.971697986125946,-3.7312807421585603e-07,0.5010216236114502,0.9446178078651428,-0.02636774629354477,0.5486176609992981,0.8862161636352539,-0.044384486973285675,0.5788556933403015,0.8234304785728455,-0.06095876172184944,0.5643513202667236,0.7695323824882507,-0.07299410551786423,0.51416015625,0.7139555215835571,-0.027637604624032974,0.5467562079429626,0.7093580365180969,-0.05746836960315704,0.5382855534553528,0.7919678092002869,-0.06983769685029984,0.5197048783302307,0.8138666749000549,-0.0749359056353569,0.4737023413181305,0.6997621655464172,-0.029537225142121315,0.5104538798332214,0.7309672236442566,-0.059241972863674164,0.5028592348098755,0.8332187533378601,-0.06473913043737411,0.4864650368690491,0.8285369873046875,-0.06355666369199753,0.4357205033302307,0.7141701579093933,-0.03488175943493843,0.4717181921005249,0.7575213313102722,-0.06573188304901123,0.4676864445209503,0.8451987504959106,-0.05868855491280556,0.4505006968975067,0.8383030891418457,-0.048396605998277664,0.3995139002799988,0.744221568107605,-0.04231284186244011,0.4317919909954071,0.7858983874320984,-0.062365178018808365,0.43648865818977356,0.8464267253875732,-0.05512160062789917,0.42296549677848816,0.8479786515235901,-0.04514699801802635
close,0.49349257349967957,0.6717867851257324,-2.631968811783736e-07,0.527423620223999,0.6211490035057068,-0.014430861920118332,0.5503588914871216,0.5564857721328735,-0.02494758553802967,0.5604547262191772,0.49959006905555725,-0.035447120666503906,0.5433993935585022,0.4680587351322174,-0.04218263551592827,0.502821683883667,0.46194303035736084,-0.013530606403946877,0.5241352319717407,0.4314747154712677,-0.03559879586100578,0.5310841798782349,0.4929658770561218,-0.04486975446343422,0.5219470858573914,0.5182154774665833,-0.04835876449942589,0.4765055477619171,0.46778401732444763,-0.016352593898773193,0.5048589706420898,0.4633227586746216,-0.03889225795865059,0.513909637928009,0.537238597869873,-0.04332391172647476,0.5017574429512024,0.5473156571388245,-0.042346127331256866,0.4551284611225128,0.49234142899513245,-0.02167419344186783,0.48669320344924927,0.5029551982879639,-0.04396533593535423,0.4954322278499603,0.5657488703727722,-0.03888406604528427,0.4827098250389099,0.5724797248840332,-0.031022941693663597,0.4368990957736969,0.5261436700820923,-0.028173374012112617,0.4663190245628357,0.5416049957275391,-0.041183952242136,0.4773261547088623,0.5806607604026794,-0.03601272404193878,0.46802884340286255,0.5867190361022949,-0.028895430266857147
close,0.4670129120349884,0.9632874727249146,-3.122767679997196e-07,0.5185180902481079,0.9327993988990784,-0.026497619226574898,0.5661736130714417,0.8699368834495544,-0.04405256733298302,0.5958093404769897,0.8048816323280334,-0.05993611365556717,0.5848461389541626,0.7469081878662109,-0.07087148725986481,0.530808687210083,0.7018963694572449,-0.025300411507487297,0.563527524471283,0.6898016929626465,-0.05588508024811745,0.5556297898292542,0.7720320820808411,-0.06799739599227905,0.5368996262550354,0.792260468006134,-0.07231873273849487,0.49055999517440796,0.6876629590988159,-0.026842039078474045,0.5283340215682983,0.7112045884132385,-0.057247333228588104,0.5199735164642334,0.8163716793060303,-0.06191036105155945,0.5031466484069824,0.8088878393173218,-0.0593404658138752,0.45264026522636414,0.7009702920913696,-0.03235039487481117,0.4906344711780548,0.7395662069320679,-0.06567250937223434,0.4857868254184723,0.8303437232971191,-0.05852631479501724,0.4680783748626709,0.8210118412971497,-0.04702737554907799,0.41688165068626404,0.7296099662780762,-0.03970009833574295,0.45178234577178955,0.767723023891449,-0.06185276806354523,0.45581886172294617,0.8313981890678406,-0.05470864102244377,0.44142693281173706,0.831489622592926,-0.04396665096282959
close,0.5203498005867004,0.9596459269523621,-2.510550416445767e-07,0.576831579208374,0.930994987487793,-0.02570105530321598,0.6258671879768372,0.8733885288238525,-0.04414502531290054,0.6570146679878235,0.8115484118461609,-0.06125788018107414,0.6468645334243774,0.7495627403259277,-0.07348482310771942,0.5863896608352661,0.7030868530273438,-0.026323145255446434,0.6263402700424194,0.6923070549964905,-0.059039611369371414,0.6172128915786743,0.7760580778121948,-0.07235430926084518,0.5979475975036621,0.7979846000671387,-0.07711765170097351,0.5482872724533081,0.6882794499397278,-0.029155028983950615,0.594507098197937,0.7100445032119751,-0.0633116364479065,0.5831378102302551,0.8164848685264587,-0.06949293613433838,0.564918041229248,0.8153403401374817,-0.06718039512634277,0.5120108127593994,0.69861900806427,-0.0358680859208107,0.5576982498168945,0.7345625758171082,-0.07174281030893326,0.549229621887207,0.827709972858429,-0.0638885572552681,0.5305748581886292,0.8225834965705872,-0.05105673521757126,0.47676560282707214,0.7234966158866882,-0.0443006306886673,0.5176811218261719,0.7591537833213806,-0.06730253249406815,0.5197727084159851,0.8253171443939209,-0.05887162312865257,0.5043617486953735,0.8284915685653687,-0.04699120670557022
close,0.539810299873352,0.9602451324462891,-2.1118859194757533e-07,0.5903013944625854,0.9382818937301636,-0.025519365444779396,0.6413577795028687,0.8829858303070068,-0.042451947927474976,0.6754779815673828,0.8232256770133972,-0.057023726403713226,0.6693987846374512,0.7614509463310242,-0.06636299192905426,0.6107639074325562,0.7149948477745056,-0.029298892244696617,0.6478736400604248,0.7023423314094543,-0.058511123061180115,0.635269284248352,0.7868276834487915,-0.0679599791765213,0.6157724857330322,0.809459388256073,-0.07015720009803772,0.5720823407173157,0.693438708782196,-0.03054170496761799,0.6138924360275269,0.7162950038909912,-0.06290077418088913,0.5994735360145569,0.8218457698822021,-0.06793971359729767,0.5818854570388794,0.8212814331054688,-0.0653914287686348,0.5337679982185364,0.6987742185592651,-0.03478172793984413,0.5753128528594971,0.7358421087265015,-0.0686977282166481,0.5653269290924072,0.8297469615936279,-0.05971775949001312,0.547687292098999,0.8267031311988831,-0.04673423245549202,0.49594488739967346,0.7207918167114258,-0.04038306698203087,0.5341211557388306,0.753639817237854,-0.06255285441875458,0.5350813865661621,0.8230518102645874,-0.05317576229572296,0.5198681950569153,0.8284613490104675,-0.04081530496478081
close,0.5896026492118835,0.966296374797821,-2.982726812206238e-07,0.6467375159263611,0.9407858848571777,-0.02088957279920578,0.6981956362724304,0.8847755789756775,-0.03450498729944229,0.7306797504425049,0.8254517316818237,-0.04729589447379112,0.7244967818260193,0.7645676136016846,-0.054846227169036865,0.6652615070343018,0.7223889231681824,-0.015696311369538307,0.7042410969734192,0.7091145515441895,-0.04402429610490799,0.6911070942878723,0.7938764691352844,-0.055302154272794724,0.6723560690879822,0.810929000377655,-0.059483785182237625,0.6297773718833923,0.7030082941055298,-0.019052553921937943,0.6726734042167664,0.715042233467102,-0.050198979675769806,0.6589116454124451,0.8175351619720459,-0.05654046684503555,0.6403676271438599,0.8154730796813965,-0.05477084964513779,0.5932669639587402,0.706123411655426,-0.026011675596237183,0.6361094117164612,0.7307048439979553,-0.05881652608513832,0.6253525018692017,0.8236731886863708,-0.051025450229644775,0.605535626411438,0.818962037563324,-0.03875555843114853,0.5570737719535828,0.7234399914741516,-0.03431086242198944,0.5970892310142517,0.7489765286445618,-0.055179037153720856,0.5963798761367798,0.8155873417854309,-0.04647115617990494,0.5787956118583679,0.818405270576477,-0.034694522619247437
close,0.6003580093383789,0.9471500515937805,-1.684522459299842e-07,0.6622563004493713,0.9165435433387756,-0.018653707578778267,0.7118604779243469,0.8619775772094727,-0.030489344149827957,0.7423447966575623,0.8019551038742065,-0.04201555252075195,0.7346095442771912,0.739344596862793,-0.048228342086076736,0.6785743236541748,0.7175343632698059,-0.008457363583147526,0.7159385681152344,0.6999054551124573,-0.0366218127310276,0.7024350166320801,0.7790760397911072,-0.048155564814805984,0.6848876476287842,0.793676495552063,-0.05185229331254959,0.644858181476593,0.6976165771484375,-0.011646254919469357,0.6855607628822327,0.6986089944839478,-0.045170627534389496,0.6706832647323608,0.7981564402580261,-0.05366654321551323,0.6541579961776733,0.7956491112709045,-0.05254163220524788,0.6102834343910217,0.6977759599685669,-0.01835557632148266,0.6518862247467041,0.7100973129272461,-0.053010519593954086,0.6406751275062561,0.8026813268661499,-0.04454251006245613,0.6215350031852722,0.7997373342514038,-0.030572813004255295,0.5740818381309509,0.7089971899986267,-0.026057465001940727,0.6140981912612915,0.7252298593521118,-0.04697053134441376,0.613277018070221,0.7910383343696594,-0.03654799237847328,0.5956785082817078,0.7932581305503845,-0.023029770702123642
close,0.6251081228256226,0.9142206907272339,-1.6360441179585905e-07,0.6848572492599487,0.8844252228736877,-0.016388151794672012,0.7318323254585266,0.8303987383842468,-0.026918234303593636,0.7613012194633484,0.7756373882293701,-0.03744374215602875,0.7554490566253662,0.7162836194038391,-0.042915768921375275,0.6985580325126648,0.7003204226493835,-0.008921303786337376,0.7350365519523621,0.6747612953186035,-0.03493048623204231,0.7231208682060242,0.7519317865371704,-0.04531086981296539,0.7057816386222839,0.7665101289749146,-0.0485064722597599,0.6673699617385864,0.6836162209510803,-0.012547840364277363,0.7062942385673523,0.6735224723815918,-0.04214586317539215,0.6925817728042603,0.7691364884376526,-0.048801690340042114,0.6763514876365662,0.7663114666938782,-0.0477290116250515,0.6352788805961609,0.6815699338912964,-0.019504563882946968,0.6755291223526001,0.6793113946914673,-0.05036765709519386,0.6653622984886169,0.7678630352020264,-0.04111834615468979,0.6469364166259766,0.7643423080444336,-0.02804022654891014,0.6006760001182556,0.6882092952728271,-0.027412770316004753,0.6406334638595581,0.6941840648651123,-0.04585026577115059,0.6395993828773499,0.7565054893493652,-0.034779585897922516,0.6218319535255432,0.7599611282348633,-0.021910378709435463
close,0.6633186340332031,0.9123799204826355,-1.435677461358864e-07,0.722179114818573,0.8861678242683411,-0.016223231330513954,0.7696512937545776,0.834061324596405,-0.025413887575268745,0.7981019616127014,0.7795528173446655,-0.034763190895318985,0.7947108149528503,0.719398021697998,-0.03905578702688217,0.73683100938797,0.7036734223365784,-0.003977408166974783,0.7728536128997803,0.6838274002075195,-0.02980678714811802,0.7603601813316345,0.7583519220352173,-0.040483057498931885,0.7431926727294922,0.7722023725509644,-0.04359033331274986,0.7065556049346924,0.6860711574554443,-0.007598083466291428,0.7472956776618958,0.6776634454727173,-0.037236087024211884,0.7323901057243347,0.7715091109275818,-0.043947286903858185,0.7148360013961792,0.7712103724479675,-0.04202758148312569,0.6749065518379211,0.6817750930786133,-0.015137189999222755,0.716932475566864,0.6844789981842041,-0.04740791395306587,0.703738808631897,0.7734181880950928,-0.03923244774341583,0.6837111711502075,0.770077109336853,-0.025708839297294617,0.6400150656700134,0.685048520565033,-0.02352728694677353,0.683178722858429,0.6958720088005066,-0.04280221089720726,0.6795695424079895,0.7587891221046448,-0.03241599351167679,0.6599019765853882,0.7618789672851562,-0.0194553229957819
close,0.6770434975624084,0.919948160648346,-1.5395826835629123e-07,0.7344601154327393,0.8953920602798462,-0.015644874423742294,0.7822760939598083,0.8429079055786133,-0.02429700456559658,0.8125050067901611,0.7900595664978027,-0.03271588310599327,0.8106131553649902,0.7309965491294861,-0.0359291210770607,0.7501912713050842,0.7137407660484314,-0.006774623412638903,0.7867122292518616,0.6947812438011169,-0.030665550380945206,0.7724308967590332,0.7706543207168579,-0.038939494639635086,0.755694568157196,0.7803473472595215,-0.040914829820394516,0.7195409536361694,0.6967085599899292,-0.010470635257661343,0.7609701156616211,0.6885071396827698,-0.03886374458670616,0.7445384860038757,0.7842696905136108,-0.04412510618567467,0.727144718170166,0.7808843851089478,-0.041687458753585815,0.68793785572052,0.6926988363265991,-0.017607159912586212,0.7311469316482544,0.6937125325202942,-0.048453591763973236,0.7171661853790283,0.7835486531257629,-0.039013467729091644,0.6971149444580078,0.7769059538841248,-0.02539188601076603,0.6535047888755798,0.6954249143600464,-0.025521142408251762,0.6978626251220703,0.7059945464134216,-0.044067785143852234,0.6933605670928955,0.7693183422088623,-0.03313552588224411,0.6730414032936096,0.7700955867767334,-0.02028125897049904
